Regulator	Target	MI	pvalue
'yfaH'	'yfhR'	0.6091918458000244	9.363861686247921E-4
'ftsE'	'ftsY'	1.2933480082173296	1.1174648288925226E-6
'ftsE'	'ftsX'	0.7816744814919439	1.1174648288925226E-6
'ansA'	'selD'	0.7123989358195875	9.363861686247921E-4
'prs'	'rnb'	0.7686352865368832	9.363861686247921E-4
'cdsA'	'rnhB'	0.8598741795649302	9.363861686247921E-4
'php'	'bglB'	0.739687246554474	9.363861686247921E-4
'ydfE'	'dicB'	0.7365399764119798	1.1174648288925226E-6
'eutG'	'eutJ'	0.9158503846044406	1.1174648288925226E-6
'hemX'	'hemY'	1.0029469195183187	1.1174648288925226E-6
'smpB'	'tolC'	0.6693169143659853	9.363861686247921E-4
'kdpA'	'citE'	0.7060136823619061	9.363861686247921E-4
'gcvH'	'gcvP'	0.9712457446878793	1.1174648288925226E-6
'tdcC'	'tdcB'	1.0105541259796917	1.1174648288925226E-6
'treF'	'zraP'	0.49615491716017895	9.363861686247921E-4
'rlmL'	'uup'	0.8006319260378179	1.1174648288925226E-6
'proV'	'ygaY'	0.6226479789393308	9.363861686247921E-4
'yjdL'	'cadA'	0.674155248971101	9.363861686247921E-4
'ynaJ'	'kgtP'	0.6091361429450635	1.1174648288925226E-6
'hycF'	'xdhC'	0.48917700999611774	9.363861686247921E-4
'aldB'	'ggt'	0.4973625936320853	9.363861686247921E-4
'lolD'	'lolC'	1.0366507322247258	1.1174648288925226E-6
'dut'	'dfp'	1.1287626580494923	9.363861686247921E-4
'thrA'	'smg'	0.6281878807021947	9.363861686247921E-4
'yihS'	'yhcG'	0.5717653105605619	9.363861686247921E-4
'yneK'	'yeeL'	0.8622225011418643	1.1174648288925226E-6
'malX'	'uidR'	0.7145053192751218	9.363861686247921E-4
'kdsD'	'yggD'	0.8034395486622659	9.363861686247921E-4
'phnD'	'ygcR'	0.6258513427344768	9.363861686247921E-4
'mdtE'	'yhiM'	0.6757083557644892	1.1174648288925226E-6
'rusA'	'yafW'	0.6579010022641247	9.363861686247921E-4
'cheZ'	'fliC'	1.2049844993987093	9.363861686247921E-4
'sspB'	'rpiA'	0.7049001883492586	9.363861686247921E-4
'yhgE'	'mtlR'	0.6442711446991056	1.1174648288925226E-6
'ydcS'	'tam'	0.9653142634691282	9.363861686247921E-4
'ytfR'	'ytfQ'	0.4556459269772599	1.1174648288925226E-6
'ydjX'	'ydjY'	0.928945734944058	1.1174648288925226E-6
'hycF'	'hycC'	0.5689376194630842	1.1174648288925226E-6
'yciB'	'ansA'	0.7482794388048868	9.363861686247921E-4
'rstA'	'cybB'	0.792834413633328	9.363861686247921E-4
'ymfR'	'ymfN'	0.9866364748795187	1.1174648288925226E-6
'ybaS'	'ybaT'	1.1750840442701893	1.1174648288925226E-6
'yafE'	'yafD'	0.4510585527136686	9.363861686247921E-4
'prfA'	'prmC'	0.6917565597397886	1.1174648288925226E-6
'rfaQ'	'dnaA'	1.031728766634829	9.363861686247921E-4
'ybhI'	'ybhH'	0.7405031558856427	1.1174648288925226E-6
'envR'	'acrF'	0.5507481053552863	1.1174648288925226E-6
'rusA'	'caiE'	0.61906228916273	1.1174648288925226E-6
'yfjR'	'hyfF'	0.7141876545335416	9.363861686247921E-4
'ycgJ'	'ycjZ'	0.7753453911773519	9.363861686247921E-4
'abgB'	'ygdT'	0.7535067626954565	9.363861686247921E-4
'tatB'	'tatC'	0.8815187231836802	9.363861686247921E-4
'focA'	'ynfK'	0.6487749138242226	9.363861686247921E-4
'yncA'	'ydcZ'	1.0284799753169818	1.1174648288925226E-6
'yeeT'	'yfaS'	0.9006769174418535	9.363861686247921E-4
'racC'	'kilR'	0.9609343036517052	9.363861686247921E-4
'tatB'	'tatA'	0.8414465170070006	9.363861686247921E-4
'yidZ'	'yjaZ'	0.5949723788122174	9.363861686247921E-4
'clcB'	'abgA'	0.9717272260650885	9.363861686247921E-4
'yghD'	'yhdJ'	0.5514416052709882	9.363861686247921E-4
'yfdI'	'rtcB'	0.587719187294716	9.363861686247921E-4
'purU'	'cld'	0.7772957395756341	9.363861686247921E-4
'fklB'	'yhgF'	0.7330476737728961	9.363861686247921E-4
'argF'	'trpE'	0.9339265524804897	9.363861686247921E-4
'yfhG'	'ygiF'	0.5497222669619464	1.1174648288925226E-6
'fhuF'	'iscR'	0.6066875035033542	9.363861686247921E-4
'yjgH'	'xylA'	0.6042551579456572	1.1174648288925226E-6
'atpD'	'atpC'	0.9678917978078738	1.1174648288925226E-6
'yhfS'	'yqcE'	0.6097242296092151	1.1174648288925226E-6
'pinE'	'dicC'	0.6988519885181477	9.363861686247921E-4
'yehT'	'yebK'	0.6694520542913235	9.363861686247921E-4
'qmcA'	'ybbJ'	0.514019515734653	1.1174648288925226E-6
'djlB'	'ybeU'	0.6937535999772854	9.363861686247921E-4
'tsf'	'rpsB'	0.9163931294882139	1.1174648288925226E-6
'eutG'	'eutN'	0.7193905448569243	9.363861686247921E-4
'argH'	'thiS'	0.8128880527315179	9.363861686247921E-4
'pepP'	'ygfB'	0.7925130186059253	1.1174648288925226E-6
'argG'	'argD'	0.7365961108821735	1.1174648288925226E-6
'frc'	'elaD'	0.5216131721859053	9.363861686247921E-4
'uspB'	'bcsC'	0.791965682551492	9.363861686247921E-4
'yphE'	'yfdP'	0.698340950755006	1.1174648288925226E-6
'yfhR'	'fryA'	0.6285526568649852	9.363861686247921E-4
'mglC'	'fumA'	0.7268704060924533	1.1174648288925226E-6
'hepA'	'rluA'	1.1108593078013753	1.1174648288925226E-6
'argG'	'argA'	0.7488098054141494	1.1174648288925226E-6
'cadB'	'yjdL'	0.7198099759628939	9.363861686247921E-4
'rsmF'	'ansP'	0.7718823055342993	9.363861686247921E-4
'ilvE'	'ilvD'	0.9241751178923894	1.1174648288925226E-6
'yajC'	'spr'	0.661312068302523	9.363861686247921E-4
'yceF'	'ydcF'	0.9113015971329146	9.363861686247921E-4
'caiF'	'hyaC'	0.4643753741278355	9.363861686247921E-4
'yieH'	'xylR'	0.5426994854468838	1.1174648288925226E-6
'spoT'	'aroB'	0.9122374034715385	9.363861686247921E-4
'paaX'	'dicC'	0.6716048097281769	9.363861686247921E-4
'cheR'	'cheW'	1.338881053961889	1.1174648288925226E-6
'yqgB'	'speA'	0.8223811406446446	1.1174648288925226E-6
'yliJ'	'dacC'	0.7238909251873	1.1174648288925226E-6
'yneJ'	'yeaL'	0.9123742035023991	9.363861686247921E-4
'yjfO'	'araC'	0.6376782700081487	1.1174648288925226E-6
'djlB'	'ybeT'	0.708171638784374	9.363861686247921E-4
'fecA'	'fecB'	1.1871658398470681	1.1174648288925226E-6
'fliN'	'fliL'	1.4777964437367914	1.1174648288925226E-6
'ecpD'	'matA'	0.5690573720526624	9.363861686247921E-4
'fliN'	'fliM'	1.666365924168531	1.1174648288925226E-6
'cheR'	'cheZ'	1.3630230616495458	1.1174648288925226E-6
'phnJ'	'gntP'	0.5836493409362152	9.363861686247921E-4
'cbrC'	'yhhS'	0.554229769644086	9.363861686247921E-4
'yedD'	'yoaB'	0.7380050666694519	9.363861686247921E-4
'ygeK'	'ygeG'	0.7518780742993932	9.363861686247921E-4
'yjfM'	'yjjQ'	0.6580126021653451	9.363861686247921E-4
'yafW'	'ykfF'	0.7460164160315287	9.363861686247921E-4
'hemC'	'dapF'	1.0690160472835404	1.1174648288925226E-6
'yaeR'	'panE'	0.5267043576904686	1.1174648288925226E-6
'fadI'	'astC'	0.6351810198515153	1.1174648288925226E-6
'rpoS'	'nlpD'	0.8149433271306266	1.1174648288925226E-6
'fkpB'	'lspA'	0.9595040138445075	1.1174648288925226E-6
'yhgF'	'holC'	0.7345421937963076	9.363861686247921E-4
'prmC'	'lpxK'	0.5537403485501896	9.363861686247921E-4
'prpB'	'fixB'	0.7603513444697502	9.363861686247921E-4
'fliZ'	'hpf'	0.5578086700982862	9.363861686247921E-4
'napH'	'fryC'	0.8059298031273636	1.1174648288925226E-6
'yhbU'	'hypA'	0.634197223460685	9.363861686247921E-4
'glmS'	'glmU'	1.065371161289383	1.1174648288925226E-6
'ygcR'	'ygcQ'	0.7611218651878705	9.363861686247921E-4
'ybdF'	'yajL'	0.5424519612194697	9.363861686247921E-4
'purM'	'purN'	0.9153873311107383	1.1174648288925226E-6
'ykgG'	'ykgF'	0.5780563950431927	1.1174648288925226E-6
'yhgF'	'fklB'	0.735755067524115	9.363861686247921E-4
'yhaH'	'cysQ'	0.43039457873631637	1.1174648288925226E-6
'glvC'	'yieL'	0.654062446201039	9.363861686247921E-4
'argE'	'hemD'	0.6918451214989121	9.363861686247921E-4
'ycaP'	'yphA'	0.7836916841525016	9.363861686247921E-4
'ygcR'	'ygcU'	0.716811965641965	9.363861686247921E-4
'otsA'	'ynhG'	0.8782370029586439	1.1174648288925226E-6
'focB'	'yhdJ'	0.5222234631872649	9.363861686247921E-4
'insA'	'csrD'	0.441197750098701	1.1174648288925226E-6
'kilR'	'ompN'	0.9198244866317374	9.363861686247921E-4
'nupC'	'tsx'	0.6551132512192597	9.363861686247921E-4
'caiE'	'yagX'	0.6220833310379374	9.363861686247921E-4
'plsC'	'aroB'	0.8030330649714874	1.1174648288925226E-6
'ygcL'	'ygcJ'	0.40886918998460686	1.1174648288925226E-6
'ybcQ'	'caiC'	0.5370800284069173	9.363861686247921E-4
'ygfU'	'ygcW'	0.6674865976742215	9.363861686247921E-4
'ygcL'	'ygcK'	0.4739689994021765	1.1174648288925226E-6
'yegR'	'yegZ'	0.6767209106028358	1.1174648288925226E-6
'yhhA'	'yiaG'	0.8558584459580315	9.363861686247921E-4
'yncE'	'ycdO'	0.7709717235202372	9.363861686247921E-4
'topB'	'rnt'	0.7820081486647892	9.363861686247921E-4
'rutB'	'rutA'	1.2599160965170029	9.363861686247921E-4
'glvC'	'yidP'	0.9210137332177741	1.1174648288925226E-6
'stfR'	'ydhT'	1.0036265734824803	1.1174648288925226E-6
'hyfJ'	'xdhC'	0.6030427191255567	9.363861686247921E-4
'pepN'	'ppk'	0.4434761189086043	9.363861686247921E-4
'rng'	'yhdP'	0.914230492233594	1.1174648288925226E-6
'yjaH'	'ivy'	0.5835170639458527	9.363861686247921E-4
'tdcB'	'yedJ'	0.6536553684247277	9.363861686247921E-4
'rutB'	'rutC'	1.2466995524447757	1.1174648288925226E-6
'aegA'	'hcaC'	0.7122171204756018	9.363861686247921E-4
'yfiN'	'yfiR'	0.7371962231294105	1.1174648288925226E-6
'ygaM'	'uspB'	0.9835076326764506	9.363861686247921E-4
'yncL'	'yahO'	0.7401217096414476	1.1174648288925226E-6
'ompG'	'uidC'	1.0465413169718631	1.1174648288925226E-6
'gshB'	'rsmE'	0.7108188030703513	1.1174648288925226E-6
'araG'	'araH'	0.8266099279568451	1.1174648288925226E-6
'fliN'	'fliG'	1.487336048961357	9.363861686247921E-4
'mukB'	'prc'	0.616930221568562	9.363861686247921E-4
'araG'	'araF'	0.8505710933914712	1.1174648288925226E-6
'hisM'	'hisQ'	1.1808838556725842	1.1174648288925226E-6
'sbmC'	'yeeA'	0.4926914275324519	1.1174648288925226E-6
'ydfE'	'rspA'	0.8359272044136752	9.363861686247921E-4
'ybaS'	'tktB'	0.755605912917933	9.363861686247921E-4
'livH'	'zraR'	0.5018588768862525	9.363861686247921E-4
'yfiN'	'yfiB'	0.7687906909135513	1.1174648288925226E-6
'aceE'	'ndh'	0.8985763396856616	1.1174648288925226E-6
'glvC'	'yidK'	0.8436611177931169	9.363861686247921E-4
'phnJ'	'phnI'	1.0023147555247152	1.1174648288925226E-6
'ribC'	'ycgL'	0.9545405322707354	1.1174648288925226E-6
'ppk'	'pepN'	0.47754934124552584	9.363861686247921E-4
'ebgA'	'csiD'	0.49660598431861835	9.363861686247921E-4
'folC'	'dedD'	0.622454469586001	1.1174648288925226E-6
'tolA'	'prc'	0.6066594905822914	9.363861686247921E-4
'rrmA'	'rnt'	0.7708200395610355	9.363861686247921E-4
'smpB'	'epd'	0.7626692669389055	9.363861686247921E-4
'yggD'	'yggC'	0.619086200423264	9.363861686247921E-4
'iscX'	'fdx'	1.4077264102343046	9.363861686247921E-4
'grxC'	'nanR'	0.7767747207207849	9.363861686247921E-4
'ugpA'	'yhfW'	0.5392921671961192	9.363861686247921E-4
'ygfB'	'ribD'	0.7504322213110223	9.363861686247921E-4
'trpL'	'ibpA'	0.6782317601981062	9.363861686247921E-4
'aroB'	'dam'	0.9590537984665038	9.363861686247921E-4
'chbA'	'chbR'	0.8025668081400701	1.1174648288925226E-6
'prmB'	'aroC'	0.8932044504269663	1.1174648288925226E-6
'mokC'	'yaiI'	0.5168680061569303	9.363861686247921E-4
'yafV'	'ykgA'	0.28028930565093696	9.363861686247921E-4
'aroC'	'prmB'	0.8999077212154649	1.1174648288925226E-6
'ulaF'	'yigE'	0.7438756049721421	9.363861686247921E-4
'abgB'	'insH'	0.8765705681366885	9.363861686247921E-4
'phnI'	'phnJ'	1.0097109492486764	1.1174648288925226E-6
'qseC'	'kbaY'	0.6853866736573672	9.363861686247921E-4
'pgl'	'ybhB'	0.7176002240964738	1.1174648288925226E-6
'focA'	'frdA'	0.5764329017991322	9.363861686247921E-4
'yicH'	'prkB'	0.5786122234325535	1.1174648288925226E-6
'ybjL'	'mngR'	0.6636696257010678	9.363861686247921E-4
'ytfT'	'yjcS'	0.6250136335644925	9.363861686247921E-4
'yjcH'	'actP'	0.8986246755586731	1.1174648288925226E-6
'matC'	'fixX'	0.6939520738439624	9.363861686247921E-4
'phnI'	'phnK'	0.7161398415222898	9.363861686247921E-4
'frvB'	'yiaM'	0.7595125570516341	9.363861686247921E-4
'osmY'	'sra'	0.919615661354233	9.363861686247921E-4
'ybgT'	'araF'	0.5472252290294314	9.363861686247921E-4
'glcF'	'glcB'	0.767291919950484	9.363861686247921E-4
'ydiR'	'torZ'	1.032382578471278	9.363861686247921E-4
'hfq'	'hflX'	0.7423269684736665	9.363861686247921E-4
'glcF'	'glcD'	0.5531934374756672	9.363861686247921E-4
'rpsS'	'rplV'	1.4743936330256844	1.1174648288925226E-6
'phoH'	'ynaJ'	0.722939195648156	9.363861686247921E-4
'ilvL'	'leuL'	0.689002636788563	9.363861686247921E-4
'holD'	'sspB'	0.9865373649036199	9.363861686247921E-4
'yicI'	'mobB'	0.5832087128866448	1.1174648288925226E-6
'groS'	'hslV'	0.7718055829934043	9.363861686247921E-4
'rffE'	'rffG'	1.0571173107700578	9.363861686247921E-4
'yggP'	'yqiI'	0.5370540560979897	1.1174648288925226E-6
'hofQ'	'ybfK'	0.4855349614511078	9.363861686247921E-4
'ymbA'	'ycaQ'	0.7170075256023937	9.363861686247921E-4
'phnG'	'bcsB'	0.5858331551130549	9.363861686247921E-4
'cysC'	'cysN'	1.3372423452511217	1.1174648288925226E-6
'srlA'	'srlB'	1.4108279275743774	9.363861686247921E-4
'yeeE'	'cysA'	1.1073847923768485	1.1174648288925226E-6
'maeA'	'selD'	0.6837450417361813	9.363861686247921E-4
'yadN'	'ecpD'	0.6992993952450585	9.363861686247921E-4
'relE'	'yedJ'	0.6365075223989063	9.363861686247921E-4
'abgA'	'rutE'	1.0450405925087074	9.363861686247921E-4
'yebY'	'kdsA'	0.8320427086944828	1.1174648288925226E-6
'ymdF'	'sra'	0.6664243226632645	1.1174648288925226E-6
'ybjH'	'ybbP'	0.5345323361932923	9.363861686247921E-4
'holD'	'yebZ'	0.7380614233367458	9.363861686247921E-4
'yjdI'	'blc'	0.8764882631692474	9.363861686247921E-4
'hemC'	'murI'	0.9254615794968337	1.1174648288925226E-6
'ygcR'	'wcaA'	0.7263698611503283	9.363861686247921E-4
'thrA'	'ilvG'	0.8628826084018814	9.363861686247921E-4
'sgcX'	'sgcE'	0.5367204536382015	1.1174648288925226E-6
'rpsS'	'rplB'	1.4045230946988003	1.1174648288925226E-6
'yagP'	'yagQ'	0.4763526683653334	1.1174648288925226E-6
'ybgF'	'glyA'	0.6996223769372509	9.363861686247921E-4
'gsk'	'potB'	0.7631626067350957	9.363861686247921E-4
'flgG'	'cheW'	1.2706075486561899	9.363861686247921E-4
'cspG'	'lpxP'	0.6291082781645304	9.363861686247921E-4
'yfhR'	'yfaH'	0.6263242079793704	9.363861686247921E-4
'araF'	'ybgT'	0.5423386451867614	9.363861686247921E-4
'cysW'	'cysU'	1.0608284612228633	1.1174648288925226E-6
'sgcX'	'sgcC'	0.7152644269327646	1.1174648288925226E-6
'flhD'	'flhC'	1.226668152193547	1.1174648288925226E-6
'yebW'	'gst'	0.7368982878382719	1.1174648288925226E-6
'zitB'	'ubiF'	0.5104442585391512	9.363861686247921E-4
'yqeB'	'yqeC'	0.45026137097169955	9.363861686247921E-4
'rlmL'	'mrdB'	0.753750583988078	1.1174648288925226E-6
'yobA'	'yebZ'	0.970401508775705	1.1174648288925226E-6
'dgkA'	'yhcF'	0.531297905088584	9.363861686247921E-4
'uidB'	'paaF'	0.8802103130417848	9.363861686247921E-4
'purL'	'purT'	0.8197350652110448	9.363861686247921E-4
'cysW'	'cysA'	1.067457897726758	9.363861686247921E-4
'yhaB'	'yhaC'	0.7451756487997325	1.1174648288925226E-6
'yeaW'	'ompG'	1.0127159713904217	9.363861686247921E-4
'eutT'	'yfcU'	0.6708810213757198	9.363861686247921E-4
'gspJ'	'xylF'	0.697996669534129	9.363861686247921E-4
'fryC'	'napH'	0.8078352038239138	1.1174648288925226E-6
'yqcC'	'yfgB'	0.6586806026306236	1.1174648288925226E-6
'bcsG'	'bcsE'	0.7583198443031076	1.1174648288925226E-6
'yfjX'	'yfjY'	0.8281594980353983	1.1174648288925226E-6
'bglX'	'sppA'	0.6776941668632261	9.363861686247921E-4
'ybhP'	'osmF'	0.6892942041713154	9.363861686247921E-4
'treB'	'treC'	1.4214598724111553	1.1174648288925226E-6
'dmsD'	'ynfH'	0.9652859532241858	1.1174648288925226E-6
'yeeL'	'yneK'	0.8614482737518945	1.1174648288925226E-6
'ppiC'	'holD'	0.7134970780581016	9.363861686247921E-4
'treA'	'yncB'	0.7910974065967175	9.363861686247921E-4
'yeaX'	'ynbA'	0.947217090479788	9.363861686247921E-4
'paaF'	'uidB'	0.8628508995268372	9.363861686247921E-4
'ytfI'	'yhhZ'	0.8609051264405153	9.363861686247921E-4
'ydhW'	'ydhU'	0.9314059209455756	9.363861686247921E-4
'yebC'	'nudB'	1.030917774072199	9.363861686247921E-4
'msbA'	'thiI'	0.7170138666693578	9.363861686247921E-4
'gltJ'	'gltL'	0.9058081161015845	1.1174648288925226E-6
'dam'	'yheO'	0.8899635505818445	9.363861686247921E-4
'ycgG'	'ompG'	0.7543409663967345	9.363861686247921E-4
'hflX'	'hfq'	0.7162871695687961	9.363861686247921E-4
'trpB'	'thrB'	0.921531339019203	1.1174648288925226E-6
'hypD'	'hypB'	0.8502097220894407	1.1174648288925226E-6
'yajQ'	'allR'	0.47729609305996085	9.363861686247921E-4
'yeaU'	'ydiQ'	0.8318826338754993	9.363861686247921E-4
'ydhU'	'ynbD'	0.9171526992958011	9.363861686247921E-4
'yjhS'	'nanC'	0.5244113374567183	9.363861686247921E-4
'yfdP'	'yphE'	0.7210324914148624	9.363861686247921E-4
'aspT'	'asnT'	0.5381678234567285	9.363861686247921E-4
'psiE'	'yjeH'	0.5899336825330238	9.363861686247921E-4
'yrbF'	'rfe'	0.9077073441489901	9.363861686247921E-4
'feaB'	'yddW'	0.9145841269575365	9.363861686247921E-4
'tmk'	'mnmA'	0.6851690402626144	9.363861686247921E-4
'rsxB'	'yehS'	0.5720118753636857	9.363861686247921E-4
'dam'	'yheT'	0.6614555848054495	9.363861686247921E-4
'yadK'	'yadC'	0.6024656121278212	9.363861686247921E-4
'luxS'	'mscS'	0.5377633627001582	9.363861686247921E-4
'yahO'	'bolA'	0.7669804210481164	1.1174648288925226E-6
'ddlB'	'ftsQ'	1.1355526924162243	1.1174648288925226E-6
'vsr'	'yedA'	0.8083935643393723	9.363861686247921E-4
'nrdB'	'yfaE'	1.0185772763897096	1.1174648288925226E-6
'ydcO'	'ydiM'	0.927177000678542	9.363861686247921E-4
'ddlB'	'ftsW'	0.8380254710541482	1.1174648288925226E-6
'ugpQ'	'ugpC'	0.47778855717637403	1.1174648288925226E-6
'cdaR'	'glxR'	0.5960370147376063	9.363861686247921E-4
'pflA'	'focA'	0.6203111327127271	9.363861686247921E-4
'aceB'	'aceA'	1.4582268597325168	1.1174648288925226E-6
'yhcC'	'phnJ'	0.6552175461269589	1.1174648288925226E-6
'yadK'	'yadL'	0.5553248625571958	1.1174648288925226E-6
'crp'	'yhfA'	0.5643373723480838	1.1174648288925226E-6
'glnS'	'dacA'	0.700068891064026	9.363861686247921E-4
'acnA'	'astD'	0.8757577782254599	9.363861686247921E-4
'rsuA'	'bcr'	0.5467419811580201	1.1174648288925226E-6
'yehA'	'yehI'	0.6737531367428865	9.363861686247921E-4
'phnJ'	'gspE'	0.5450621425327666	9.363861686247921E-4
'motA'	'motB'	1.3229504289390959	1.1174648288925226E-6
'dmsD'	'yneH'	0.7681371125674342	9.363861686247921E-4
'ybcL'	'ybfC'	0.7133628894361816	9.363861686247921E-4
'ynjB'	'ynjA'	0.9407811010101601	1.1174648288925226E-6
'truB'	'infB'	1.2871784352688393	9.363861686247921E-4
'rne'	'mukB'	0.5963078593730492	9.363861686247921E-4
'yebV'	'yegP'	0.8900982158511516	9.363861686247921E-4
'aldB'	'sgcB'	0.6394967324560357	9.363861686247921E-4
'icd'	'tpx'	0.899439759973977	1.1174648288925226E-6
'ynjB'	'ynjC'	0.9237664296062427	9.363861686247921E-4
'cld'	'prc'	0.7791205375602676	9.363861686247921E-4
'aceB'	'aceK'	0.5979695008032552	9.363861686247921E-4
'yqgC'	'yfcV'	0.4933412666184938	9.363861686247921E-4
'gspJ'	'ompL'	0.6652426024185217	9.363861686247921E-4
'ygbJ'	'nanE'	0.5556503936532771	9.363861686247921E-4
'yehQ'	'pepA'	0.7279569352624202	9.363861686247921E-4
'gltB'	'asd'	0.9061340071006732	1.1174648288925226E-6
'rpsL'	'trmD'	0.8608852376963346	9.363861686247921E-4
'rpoE'	'ppk'	0.4566936579668767	9.363861686247921E-4
'yhcF'	'dgkA'	0.5249077415989394	9.363861686247921E-4
'gfcD'	'ompG'	0.8466690994905738	9.363861686247921E-4
'ydfN'	'yeeP'	0.9795658631762431	9.363861686247921E-4
'ybiY'	'ybcO'	0.7590382925392358	1.1174648288925226E-6
'potB'	'potA'	1.3035415941858612	1.1174648288925226E-6
'yafJ'	'lpcA'	0.6000616876331626	1.1174648288925226E-6
'gdhA'	'yoaF'	0.8354143096018047	9.363861686247921E-4
'glnH'	'glnP'	1.0817236673630293	9.363861686247921E-4
'glxR'	'hyi'	0.8773786907837084	1.1174648288925226E-6
'potB'	'potC'	1.1669705006157538	1.1174648288925226E-6
'yebV'	'yehE'	0.8457817937424954	9.363861686247921E-4
'rlpB'	'leuS'	0.7152463860025353	1.1174648288925226E-6
'kgtP'	'ynaJ'	0.6114391874607108	9.363861686247921E-4
'rsxG'	'rsxD'	1.0748090659355658	1.1174648288925226E-6
'pdxA'	'ksgA'	0.9504339443732783	1.1174648288925226E-6
'lafU'	'mhpA'	0.6636861839779655	9.363861686247921E-4
'yrdD'	'yrbK'	0.7446126154716494	9.363861686247921E-4
'sra'	'msyB'	1.0097811839702944	1.1174648288925226E-6
'yghR'	'kbaY'	0.6948009603956109	1.1174648288925226E-6
'rsxG'	'rsxE'	0.9664500449923712	1.1174648288925226E-6
'folB'	'bacA'	0.5670800176549142	1.1174648288925226E-6
'yiiE'	'yiiG'	0.7723428324731905	1.1174648288925226E-6
'ptsN'	'yhbJ'	0.760165628458271	1.1174648288925226E-6
'agaC'	'fucI'	0.469725504606379	9.363861686247921E-4
'yehU'	'rihA'	0.6621733640753715	1.1174648288925226E-6
'hemA'	'prfA'	0.7638515994730524	1.1174648288925226E-6
'pdxB'	'yeiP'	0.8187494000415949	9.363861686247921E-4
'yhaB'	'yqiJ'	0.7716858158916974	9.363861686247921E-4
'carA'	'pyrI'	0.7301997320256435	9.363861686247921E-4
'cdh'	'recQ'	0.7096033743009139	9.363861686247921E-4
'ygcR'	'phnD'	0.6085778116332167	9.363861686247921E-4
'nhaB'	'asnS'	0.6907410970758416	9.363861686247921E-4
'ykfJ'	'ybbD'	0.5341449174059948	9.363861686247921E-4
'bcsB'	'bcsA'	0.7532477445922361	1.1174648288925226E-6
'yqiB'	'ubiE'	0.7867052760978948	1.1174648288925226E-6
'rfbD'	'mipA'	0.6639204705474929	9.363861686247921E-4
'nrdB'	'yfcE'	0.6265985194571234	9.363861686247921E-4
'araC'	'yjfO'	0.642724667821702	1.1174648288925226E-6
'ygcE'	'cmtA'	0.6637412182128144	1.1174648288925226E-6
'ydcK'	'yncG'	0.9390198246659756	9.363861686247921E-4
'aroH'	'ccmE'	0.8156747420145939	9.363861686247921E-4
'dmsA'	'hypA'	0.7496104644333932	1.1174648288925226E-6
'citF'	'citT'	0.6792143683868321	1.1174648288925226E-6
'ydeK'	'gst'	0.896414021864851	9.363861686247921E-4
'ymgG'	'ymgD'	0.7549605599394544	1.1174648288925226E-6
'frvX'	'yrhC'	0.7152369176559562	9.363861686247921E-4
'yedF'	'yedE'	1.4774029404871312	1.1174648288925226E-6
'eno'	'pgk'	0.6731025053052688	9.363861686247921E-4
'rpsR'	'priB'	1.2609956916299077	9.363861686247921E-4
'citF'	'citX'	0.7812898572987763	1.1174648288925226E-6
'ssuA'	'ssuE'	0.9203292883092967	9.363861686247921E-4
'agaS'	'agaA'	0.5965810805421854	1.1174648288925226E-6
'ymgG'	'ymgI'	0.6014151593126534	9.363861686247921E-4
'ytfT'	'sgbH'	0.5662629349375768	9.363861686247921E-4
'ycfK'	'ymfS'	0.6006076112344809	1.1174648288925226E-6
'emrK'	'elaD'	0.5977168802311578	9.363861686247921E-4
'ydcN'	'pqiA'	0.6201296413515583	9.363861686247921E-4
'cysI'	'cysH'	1.2385547052833987	1.1174648288925226E-6
'rtcB'	'yfdI'	0.5684626944836261	9.363861686247921E-4
'dmsC'	'ynjA'	0.8790596430340964	1.1174648288925226E-6
'tnaB'	'tnaA'	0.7317440006300737	1.1174648288925226E-6
'argS'	'ybiT'	0.7372655649671079	9.363861686247921E-4
'tdcD'	'tdcB'	1.0172239600605342	1.1174648288925226E-6
'ycbZ'	'cydD'	0.5668542318960629	9.363861686247921E-4
'tfaE'	'stfE'	0.6312284048783259	1.1174648288925226E-6
'recQ'	'erfK'	0.7561795037889485	1.1174648288925226E-6
'dnaE'	'accA'	0.7568784125285806	1.1174648288925226E-6
'flgM'	'malY'	0.8195644706422275	9.363861686247921E-4
'serC'	'nadE'	0.7146145116441748	9.363861686247921E-4
'fhuF'	'exbB'	1.1557946065782467	1.1174648288925226E-6
'ytfT'	'yjfF'	0.6294524575782061	1.1174648288925226E-6
'yjjG'	'rimI'	0.9568374710055799	9.363861686247921E-4
'bioA'	'ydiQ'	0.8769757151875407	9.363861686247921E-4
'ymfA'	'ycfZ'	0.9119683080626277	1.1174648288925226E-6
'pyrB'	'pyrI'	1.5925132545296217	1.1174648288925226E-6
'flxA'	'ycgR'	1.260762682366498	9.363861686247921E-4
'rhaR'	'yijF'	0.9599007946665288	1.1174648288925226E-6
'yfaX'	'eutK'	0.7407669696844916	9.363861686247921E-4
'scpB'	'xdhD'	0.6584039518482481	9.363861686247921E-4
'rutD'	'ssuD'	1.0018168488104755	1.1174648288925226E-6
'ycjN'	'ycjP'	0.922667265820678	1.1174648288925226E-6
'eutH'	'eutE'	0.8334402468890652	1.1174648288925226E-6
'hdeB'	'gadE'	1.298166268203425	9.363861686247921E-4
'lptB'	'lptA'	0.9339049077306378	1.1174648288925226E-6
'yncG'	'nac'	0.8629201797991645	9.363861686247921E-4
